#    L    TT             EE             BB             TE             PP             TP             EP          
  1794    0.34509E+03    0.69507E+01    0.37963E-04   -0.44504E+01    0.19199E-08    0.26078E-06   -0.27413E-07
  1795    0.34373E+03    0.69919E+01    0.37897E-04   -0.42436E+01    0.19177E-08    0.26404E-06   -0.28546E-07
  1796    0.34233E+03    0.70343E+01    0.37831E-04   -0.40413E+01    0.19155E-08    0.26730E-06   -0.29671E-07
  1797    0.34095E+03    0.70779E+01    0.37764E-04   -0.38451E+01    0.19134E-08    0.27059E-06   -0.30787E-07
  1798    0.33956E+03    0.71228E+01    0.37698E-04   -0.36535E+01    0.19112E-08    0.27388E-06   -0.31893E-07
  1799    0.33815E+03    0.71690E+01    0.37632E-04   -0.34678E+01    0.19090E-08    0.27719E-06   -0.32991E-07
  1800    0.33674E+03    0.72163E+01    0.37567E-04   -0.32881E+01    0.19069E-08    0.28051E-06   -0.34079E-07
  1801    0.33534E+03    0.72647E+01    0.37501E-04   -0.31133E+01    0.19047E-08    0.28384E-06   -0.35159E-07
  1802    0.33393E+03    0.73141E+01    0.37436E-04   -0.29446E+01    0.19025E-08    0.28718E-06   -0.36228E-07
  1803    0.33251E+03    0.73647E+01    0.37370E-04   -0.27820E+01    0.19004E-08    0.29053E-06   -0.37289E-07
  1804    0.33107E+03    0.74162E+01    0.37305E-04   -0.26241E+01    0.18982E-08    0.29389E-06   -0.38339E-07
  1805    0.32963E+03    0.74689E+01    0.37240E-04   -0.24724E+01    0.18961E-08    0.29726E-06   -0.39381E-07
  1806    0.32820E+03    0.75226E+01    0.37175E-04   -0.23264E+01    0.18939E-08    0.30064E-06   -0.40413E-07
  1807    0.32675E+03    0.75773E+01    0.37110E-04   -0.21864E+01    0.18918E-08    0.30403E-06   -0.41435E-07
  1808    0.32530E+03    0.76327E+01    0.37045E-04   -0.20520E+01    0.18896E-08    0.30742E-06   -0.42448E-07
  1809    0.32385E+03    0.76890E+01    0.36981E-04   -0.19235E+01    0.18875E-08    0.31082E-06   -0.43451E-07
  1810    0.32240E+03    0.77462E+01    0.36916E-04   -0.18009E+01    0.18854E-08    0.31423E-06   -0.44444E-07
  1811    0.32094E+03    0.78043E+01    0.36852E-04   -0.16841E+01    0.18832E-08    0.31764E-06   -0.45428E-07
  1812    0.31948E+03    0.78632E+01    0.36788E-04   -0.15734E+01    0.18811E-08    0.32106E-06   -0.46402E-07
  1813    0.31802E+03    0.79229E+01    0.36723E-04   -0.14685E+01    0.18790E-08    0.32449E-06   -0.47366E-07
  1814    0.31655E+03    0.79832E+01    0.36659E-04   -0.13696E+01    0.18768E-08    0.32792E-06   -0.48320E-07
  1815    0.31509E+03    0.80443E+01    0.36595E-04   -0.12765E+01    0.18747E-08    0.33136E-06   -0.49265E-07
  1816    0.31363E+03    0.81061E+01    0.36532E-04   -0.11896E+01    0.18726E-08    0.33480E-06   -0.50200E-07
  1817    0.31216E+03    0.81684E+01    0.36468E-04   -0.11084E+01    0.18705E-08    0.33824E-06   -0.51124E-07
  1818    0.31069E+03    0.82314E+01    0.36404E-04   -0.10331E+01    0.18684E-08    0.34169E-06   -0.52039E-07
  1819    0.30920E+03    0.82951E+01    0.36341E-04   -0.96390E+00    0.18663E-08    0.34513E-06   -0.52944E-07
  1820    0.30774E+03    0.83592E+01    0.36277E-04   -0.90059E+00    0.18642E-08    0.34859E-06   -0.53839E-07
  1821    0.30628E+03    0.84238E+01    0.36214E-04   -0.84320E+00    0.18621E-08    0.35204E-06   -0.54723E-07
  1822    0.30482E+03    0.84889E+01    0.36151E-04   -0.79176E+00    0.18600E-08    0.35549E-06   -0.55598E-07
  1823    0.30338E+03    0.85545E+01    0.36088E-04   -0.74623E+00    0.18579E-08    0.35895E-06   -0.56462E-07
  1824    0.30192E+03    0.86201E+01    0.36024E-04   -0.70649E+00    0.18558E-08    0.36240E-06   -0.57316E-07
  1825    0.30047E+03    0.86861E+01    0.35961E-04   -0.67279E+00    0.18537E-08    0.36586E-06   -0.58160E-07
  1826    0.29902E+03    0.87532E+01    0.35899E-04   -0.64487E+00    0.18517E-08    0.36931E-06   -0.58994E-07
  1827    0.29758E+03    0.88203E+01    0.35836E-04   -0.62274E+00    0.18496E-08    0.37276E-06   -0.59818E-07
  1828    0.29613E+03    0.88875E+01    0.35773E-04   -0.60652E+00    0.18475E-08    0.37622E-06   -0.60631E-07
  1829    0.29469E+03    0.89541E+01    0.35710E-04   -0.59600E+00    0.18454E-08    0.37967E-06   -0.61434E-07
  1830    0.29326E+03    0.90223E+01    0.35648E-04   -0.59122E+00    0.18434E-08    0.38311E-06   -0.62226E-07
  1831    0.29183E+03    0.90899E+01    0.35585E-04   -0.59221E+00    0.18413E-08    0.38656E-06   -0.63008E-07
  1832    0.29040E+03    0.91577E+01    0.35523E-04   -0.59892E+00    0.18393E-08    0.39000E-06   -0.63779E-07
  1833    0.28899E+03    0.92256E+01    0.35460E-04   -0.61115E+00    0.18372E-08    0.39343E-06   -0.64540E-07
  1834    0.28758E+03    0.92929E+01    0.35398E-04   -0.62924E+00    0.18351E-08    0.39687E-06   -0.65291E-07
  1835    0.28618E+03    0.93611E+01    0.35335E-04   -0.65261E+00    0.18331E-08    0.40029E-06   -0.66030E-07
  1836    0.28478E+03    0.94301E+01    0.35273E-04   -0.68174E+00    0.18310E-08    0.40372E-06   -0.66760E-07
  1837    0.28339E+03    0.94971E+01    0.35211E-04   -0.71629E+00    0.18290E-08    0.40713E-06   -0.67478E-07
  1838    0.28201E+03    0.95648E+01    0.35149E-04   -0.75636E+00    0.18270E-08    0.41054E-06   -0.68186E-07
  1839    0.28063E+03    0.96327E+01    0.35087E-04   -0.80175E+00    0.18249E-08    0.41395E-06   -0.68883E-07
  1840    0.27927E+03    0.96993E+01    0.35025E-04   -0.85257E+00    0.18229E-08    0.41734E-06   -0.69569E-07
  1841    0.27792E+03    0.97667E+01    0.34963E-04   -0.90863E+00    0.18209E-08    0.42073E-06   -0.70245E-07
  1842    0.27658E+03    0.98334E+01    0.34901E-04   -0.96995E+00    0.18188E-08    0.42411E-06   -0.70909E-07
  1843    0.27524E+03    0.98995E+01    0.34839E-04   -0.10365E+01    0.18168E-08    0.42748E-06   -0.71563E-07
  1844    0.27391E+03    0.99657E+01    0.34777E-04   -0.11080E+01    0.18148E-08    0.43085E-06   -0.72206E-07
  1845    0.27262E+03    0.10031E+02    0.34715E-04   -0.11847E+01    0.18128E-08    0.43420E-06   -0.72838E-07
  1846    0.27131E+03    0.10097E+02    0.34653E-04   -0.12663E+01    0.18108E-08    0.43755E-06   -0.73459E-07
  1847    0.27002E+03    0.10162E+02    0.34592E-04   -0.13529E+01    0.18087E-08    0.44088E-06   -0.74069E-07
  1848    0.26874E+03    0.10226E+02    0.34530E-04   -0.14443E+01    0.18067E-08    0.44420E-06   -0.74668E-07
  1849    0.26747E+03    0.10290E+02    0.34468E-04   -0.15404E+01    0.18047E-08    0.44751E-06   -0.75255E-07
  1850    0.26621E+03    0.10353E+02    0.34406E-04   -0.16412E+01    0.18027E-08    0.45081E-06   -0.75832E-07
  1851    0.26495E+03    0.10416E+02    0.34345E-04   -0.17467E+01    0.18007E-08    0.45410E-06   -0.76397E-07
  1852    0.26373E+03    0.10479E+02    0.34283E-04   -0.18567E+01    0.17987E-08    0.45737E-06   -0.76951E-07
  1853    0.26251E+03    0.10540E+02    0.34222E-04   -0.19712E+01    0.17967E-08    0.46064E-06   -0.77495E-07
  1854    0.26130E+03    0.10601E+02    0.34160E-04   -0.20902E+01    0.17947E-08    0.46388E-06   -0.78027E-07
  1855    0.26011E+03    0.10660E+02    0.34098E-04   -0.22136E+01    0.17928E-08    0.46712E-06   -0.78547E-07
  1856    0.25894E+03    0.10719E+02    0.34037E-04   -0.23411E+01    0.17908E-08    0.47034E-06   -0.79057E-07
  1857    0.25777E+03    0.10778E+02    0.33975E-04   -0.24730E+01    0.17888E-08    0.47355E-06   -0.79556E-07
  1858    0.25662E+03    0.10835E+02    0.33914E-04   -0.26090E+01    0.17868E-08    0.47674E-06   -0.80043E-07
  1859    0.25549E+03    0.10892E+02    0.33853E-04   -0.27492E+01    0.17848E-08    0.47992E-06   -0.80520E-07
  1860    0.25437E+03    0.10948E+02    0.33791E-04   -0.28934E+01    0.17829E-08    0.48308E-06   -0.80985E-07
  1861    0.25327E+03    0.11003E+02    0.33730E-04   -0.30416E+01    0.17809E-08    0.48623E-06   -0.81440E-07
  1862    0.25218E+03    0.11057E+02    0.33669E-04   -0.31936E+01    0.17789E-08    0.48936E-06   -0.81883E-07
  1863    0.25110E+03    0.11110E+02    0.33608E-04   -0.33493E+01    0.17770E-08    0.49247E-06   -0.82315E-07
  1864    0.25004E+03    0.11164E+02    0.33547E-04   -0.35088E+01    0.17750E-08    0.49557E-06   -0.82737E-07
  1865    0.24900E+03    0.11216E+02    0.33486E-04   -0.36719E+01    0.17731E-08    0.49866E-06   -0.83147E-07
  1866    0.24798E+03    0.11266E+02    0.33425E-04   -0.38386E+01    0.17711E-08    0.50172E-06   -0.83546E-07
  1867    0.24695E+03    0.11316E+02    0.33364E-04   -0.40085E+01    0.17692E-08    0.50477E-06   -0.83935E-07
  1868    0.24596E+03    0.11365E+02    0.33303E-04   -0.41820E+01    0.17672E-08    0.50780E-06   -0.84312E-07
  1869    0.24498E+03    0.11412E+02    0.33242E-04   -0.43587E+01    0.17653E-08    0.51082E-06   -0.84679E-07
  1870    0.24402E+03    0.11459E+02    0.33181E-04   -0.45387E+01    0.17633E-08    0.51381E-06   -0.85034E-07
  1871    0.24307E+03    0.11505E+02    0.33121E-04   -0.47216E+01    0.17614E-08    0.51679E-06   -0.85379E-07
  1872    0.24214E+03    0.11549E+02    0.33060E-04   -0.49077E+01    0.17595E-08    0.51975E-06   -0.85713E-07
  1873    0.24122E+03    0.11593E+02    0.33000E-04   -0.50966E+01    0.17575E-08    0.52268E-06   -0.86036E-07
  1874    0.24033E+03    0.11635E+02    0.32940E-04   -0.52883E+01    0.17556E-08    0.52560E-06   -0.86348E-07
  1875    0.23945E+03    0.11676E+02    0.32879E-04   -0.54828E+01    0.17537E-08    0.52850E-06   -0.86649E-07
  1876    0.23858E+03    0.11717E+02    0.32819E-04   -0.56798E+01    0.17517E-08    0.53138E-06   -0.86939E-07
  1877    0.23774E+03    0.11756E+02    0.32759E-04   -0.58794E+01    0.17498E-08    0.53424E-06   -0.87219E-07
  1878    0.23690E+03    0.11793E+02    0.32699E-04   -0.60813E+01    0.17479E-08    0.53708E-06   -0.87488E-07
  1879    0.23609E+03    0.11829E+02    0.32639E-04   -0.62854E+01    0.17460E-08    0.53990E-06   -0.87746E-07
  1880    0.23529E+03    0.11864E+02    0.32580E-04   -0.64919E+01    0.17441E-08    0.54270E-06   -0.87993E-07
  1881    0.23452E+03    0.11897E+02    0.32520E-04   -0.67003E+01    0.17422E-08    0.54547E-06   -0.88229E-07
  1882    0.23375E+03    0.11930E+02    0.32461E-04   -0.69106E+01    0.17403E-08    0.54822E-06   -0.88455E-07
  1883    0.23301E+03    0.11961E+02    0.32401E-04   -0.71229E+01    0.17384E-08    0.55095E-06   -0.88670E-07
  1884    0.23229E+03    0.11992E+02    0.32342E-04   -0.73369E+01    0.17365E-08    0.55366E-06   -0.88874E-07
  1885    0.23158E+03    0.12020E+02    0.32283E-04   -0.75526E+01    0.17346E-08    0.55635E-06   -0.89067E-07
  1886    0.23089E+03    0.12048E+02    0.32224E-04   -0.77696E+01    0.17327E-08    0.55901E-06   -0.89250E-07
  1887    0.23021E+03    0.12074E+02    0.32165E-04   -0.79883E+01    0.17308E-08    0.56165E-06   -0.89422E-07
  1888    0.22956E+03    0.12099E+02    0.32106E-04   -0.82081E+01    0.17289E-08    0.56426E-06   -0.89583E-07
  1889    0.22892E+03    0.12122E+02    0.32048E-04   -0.84292E+01    0.17270E-08    0.56686E-06   -0.89734E-07
  1890    0.22830E+03    0.12144E+02    0.31989E-04   -0.86514E+01    0.17251E-08    0.56942E-06   -0.89874E-07
  1891    0.22770E+03    0.12165E+02    0.31931E-04   -0.88745E+01    0.17233E-08    0.57197E-06   -0.90003E-07
  1892    0.22711E+03    0.12184E+02    0.31873E-04   -0.90985E+01    0.17214E-08    0.57448E-06   -0.90122E-07
  1893    0.22654E+03    0.12203E+02    0.31815E-04   -0.93231E+01    0.17195E-08    0.57697E-06   -0.90230E-07
  1894    0.22599E+03    0.12219E+02    0.31757E-04   -0.95482E+01    0.17176E-08    0.57944E-06   -0.90327E-07
  1895    0.22546E+03    0.12235E+02    0.31700E-04   -0.97739E+01    0.17158E-08    0.58188E-06   -0.90414E-07
  1896    0.22494E+03    0.12249E+02    0.31642E-04   -0.99999E+01    0.17139E-08    0.58430E-06   -0.90491E-07
  1897    0.22445E+03    0.12261E+02    0.31585E-04   -0.10226E+02    0.17120E-08    0.58668E-06   -0.90557E-07
  1898    0.22397E+03    0.12272E+02    0.31527E-04   -0.10453E+02    0.17102E-08    0.58905E-06   -0.90612E-07
  1899    0.22351E+03    0.12281E+02    0.31470E-04   -0.10679E+02    0.17083E-08    0.59138E-06   -0.90657E-07
  1900    0.22305E+03    0.12289E+02    0.31414E-04   -0.10906E+02    0.17065E-08    0.59369E-06   -0.90691E-07
  1901    0.22262E+03    0.12295E+02    0.31357E-04   -0.11132E+02    0.17046E-08    0.59596E-06   -0.90714E-07
  1902    0.22222E+03    0.12300E+02    0.31300E-04   -0.11358E+02    0.17028E-08    0.59821E-06   -0.90728E-07
  1903    0.22182E+03    0.12303E+02    0.31244E-04   -0.11583E+02    0.17009E-08    0.60044E-06   -0.90731E-07
  1904    0.22146E+03    0.12306E+02    0.31188E-04   -0.11808E+02    0.16991E-08    0.60263E-06   -0.90723E-07
  1905    0.22108E+03    0.12306E+02    0.31132E-04   -0.12032E+02    0.16972E-08    0.60480E-06   -0.90705E-07
  1906    0.22073E+03    0.12305E+02    0.31076E-04   -0.12256E+02    0.16954E-08    0.60694E-06   -0.90678E-07
  1907    0.22041E+03    0.12303E+02    0.31020E-04   -0.12478E+02    0.16936E-08    0.60905E-06   -0.90640E-07
  1908    0.22010E+03    0.12299E+02    0.30965E-04   -0.12701E+02    0.16917E-08    0.61113E-06   -0.90591E-07
  1909    0.21980E+03    0.12294E+02    0.30909E-04   -0.12921E+02    0.16899E-08    0.61318E-06   -0.90533E-07
  1910    0.21952E+03    0.12288E+02    0.30854E-04   -0.13142E+02    0.16881E-08    0.61520E-06   -0.90465E-07
  1911    0.21926E+03    0.12280E+02    0.30799E-04   -0.13361E+02    0.16863E-08    0.61720E-06   -0.90387E-07
  1912    0.21901E+03    0.12271E+02    0.30744E-04   -0.13578E+02    0.16845E-08    0.61917E-06   -0.90299E-07
  1913    0.21879E+03    0.12259E+02    0.30690E-04   -0.13794E+02    0.16826E-08    0.62110E-06   -0.90202E-07
  1914    0.21857E+03    0.12247E+02    0.30635E-04   -0.14009E+02    0.16808E-08    0.62301E-06   -0.90095E-07
  1915    0.21838E+03    0.12233E+02    0.30581E-04   -0.14223E+02    0.16790E-08    0.62489E-06   -0.89978E-07
  1916    0.21819E+03    0.12218E+02    0.30527E-04   -0.14435E+02    0.16772E-08    0.62674E-06   -0.89851E-07
  1917    0.21803E+03    0.12200E+02    0.30473E-04   -0.14646E+02    0.16754E-08    0.62856E-06   -0.89715E-07
  1918    0.21787E+03    0.12183E+02    0.30419E-04   -0.14855E+02    0.16736E-08    0.63035E-06   -0.89570E-07
  1919    0.21774E+03    0.12163E+02    0.30365E-04   -0.15062E+02    0.16718E-08    0.63211E-06   -0.89415E-07
  1920    0.21762E+03    0.12142E+02    0.30311E-04   -0.15268E+02    0.16700E-08    0.63384E-06   -0.89250E-07
  1921    0.21750E+03    0.12120E+02    0.30258E-04   -0.15471E+02    0.16682E-08    0.63554E-06   -0.89077E-07
  1922    0.21741E+03    0.12096E+02    0.30205E-04   -0.15673E+02    0.16664E-08    0.63721E-06   -0.88894E-07
  1923    0.21733E+03    0.12071E+02    0.30152E-04   -0.15871E+02    0.16646E-08    0.63884E-06   -0.88702E-07
  1924    0.21726E+03    0.12044E+02    0.30099E-04   -0.16069E+02    0.16628E-08    0.64045E-06   -0.88501E-07
  1925    0.21722E+03    0.12015E+02    0.30046E-04   -0.16264E+02    0.16610E-08    0.64203E-06   -0.88291E-07
  1926    0.21717E+03    0.11987E+02    0.29993E-04   -0.16457E+02    0.16593E-08    0.64358E-06   -0.88072E-07
  1927    0.21713E+03    0.11957E+02    0.29941E-04   -0.16648E+02    0.16575E-08    0.64510E-06   -0.87844E-07
  1928    0.21713E+03    0.11925E+02    0.29888E-04   -0.16834E+02    0.16557E-08    0.64658E-06   -0.87607E-07
  1929    0.21712E+03    0.11892E+02    0.29836E-04   -0.17020E+02    0.16539E-08    0.64804E-06   -0.87362E-07
  1930    0.21714E+03    0.11858E+02    0.29784E-04   -0.17202E+02    0.16522E-08    0.64946E-06   -0.87107E-07
  1931    0.21717E+03    0.11822E+02    0.29732E-04   -0.17382E+02    0.16504E-08    0.65086E-06   -0.86844E-07
  1932    0.21721E+03    0.11785E+02    0.29680E-04   -0.17559E+02    0.16486E-08    0.65222E-06   -0.86573E-07
  1933    0.21725E+03    0.11747E+02    0.29629E-04   -0.17733E+02    0.16469E-08    0.65355E-06   -0.86293E-07
  1934    0.21732E+03    0.11708E+02    0.29577E-04   -0.17904E+02    0.16451E-08    0.65485E-06   -0.86004E-07
  1935    0.21739E+03    0.11667E+02    0.29526E-04   -0.18073E+02    0.16433E-08    0.65612E-06   -0.85707E-07
  1936    0.21747E+03    0.11626E+02    0.29475E-04   -0.18238E+02    0.16416E-08    0.65735E-06   -0.85402E-07
  1937    0.21756E+03    0.11582E+02    0.29423E-04   -0.18399E+02    0.16398E-08    0.65856E-06   -0.85088E-07
  1938    0.21766E+03    0.11538E+02    0.29373E-04   -0.18558E+02    0.16381E-08    0.65973E-06   -0.84766E-07
  1939    0.21778E+03    0.11492E+02    0.29322E-04   -0.18713E+02    0.16363E-08    0.66087E-06   -0.84436E-07
  1940    0.21790E+03    0.11446E+02    0.29271E-04   -0.18866E+02    0.16346E-08    0.66198E-06   -0.84097E-07
  1941    0.21804E+03    0.11399E+02    0.29220E-04   -0.19014E+02    0.16329E-08    0.66305E-06   -0.83751E-07
  1942    0.21818E+03    0.11350E+02    0.29170E-04   -0.19159E+02    0.16311E-08    0.66410E-06   -0.83397E-07
  1943    0.21833E+03    0.11301E+02    0.29120E-04   -0.19302E+02    0.16294E-08    0.66511E-06   -0.83035E-07
  1944    0.21850E+03    0.11249E+02    0.29070E-04   -0.19440E+02    0.16276E-08    0.66608E-06   -0.82664E-07
  1945    0.21865E+03    0.11198E+02    0.29020E-04   -0.19573E+02    0.16259E-08    0.66703E-06   -0.82287E-07
  1946    0.21883E+03    0.11145E+02    0.28970E-04   -0.19705E+02    0.16242E-08    0.66794E-06   -0.81901E-07
  1947    0.21900E+03    0.11092E+02    0.28920E-04   -0.19831E+02    0.16225E-08    0.66882E-06   -0.81507E-07
  1948    0.21920E+03    0.11038E+02    0.28870E-04   -0.19955E+02    0.16207E-08    0.66967E-06   -0.81106E-07
  1949    0.21940E+03    0.10981E+02    0.28821E-04   -0.20073E+02    0.16190E-08    0.67048E-06   -0.80698E-07
  1950    0.21960E+03    0.10925E+02    0.28772E-04   -0.20189E+02    0.16173E-08    0.67126E-06   -0.80282E-07
  1951    0.21981E+03    0.10868E+02    0.28722E-04   -0.20299E+02    0.16156E-08    0.67201E-06   -0.79858E-07
  1952    0.22003E+03    0.10809E+02    0.28673E-04   -0.20406E+02    0.16139E-08    0.67272E-06   -0.79427E-07
  1953    0.22025E+03    0.10750E+02    0.28624E-04   -0.20509E+02    0.16122E-08    0.67340E-06   -0.78989E-07
  1954    0.22048E+03    0.10690E+02    0.28575E-04   -0.20608E+02    0.16104E-08    0.67405E-06   -0.78544E-07
  1955    0.22071E+03    0.10630E+02    0.28526E-04   -0.20703E+02    0.16087E-08    0.67466E-06   -0.78092E-07
  1956    0.22094E+03    0.10569E+02    0.28478E-04   -0.20794E+02    0.16070E-08    0.67524E-06   -0.77632E-07
  1957    0.22121E+03    0.10506E+02    0.28429E-04   -0.20880E+02    0.16053E-08    0.67579E-06   -0.77166E-07
  1958    0.22143E+03    0.10443E+02    0.28381E-04   -0.20962E+02    0.16036E-08    0.67630E-06   -0.76693E-07
  1959    0.22168E+03    0.10379E+02    0.28333E-04   -0.21040E+02    0.16019E-08    0.67679E-06   -0.76213E-07
  1960    0.22193E+03    0.10315E+02    0.28284E-04   -0.21115E+02    0.16002E-08    0.67723E-06   -0.75726E-07
  1961    0.22219E+03    0.10250E+02    0.28236E-04   -0.21184E+02    0.15986E-08    0.67765E-06   -0.75233E-07
  1962    0.22245E+03    0.10185E+02    0.28188E-04   -0.21249E+02    0.15969E-08    0.67803E-06   -0.74734E-07
  1963    0.22271E+03    0.10118E+02    0.28140E-04   -0.21310E+02    0.15952E-08    0.67838E-06   -0.74228E-07
  1964    0.22298E+03    0.10051E+02    0.28093E-04   -0.21366E+02    0.15935E-08    0.67870E-06   -0.73716E-07
  1965    0.22325E+03    0.99834E+01    0.28045E-04   -0.21418E+02    0.15918E-08    0.67899E-06   -0.73198E-07
  1966    0.22352E+03    0.99144E+01    0.27997E-04   -0.21467E+02    0.15901E-08    0.67924E-06   -0.72673E-07
  1967    0.22380E+03    0.98458E+01    0.27950E-04   -0.21510E+02    0.15885E-08    0.67946E-06   -0.72143E-07
