#    L    TT             EE             BB             TE             PP             TP             EP          
  6344    0.61127E-01    0.12071E-03    0.33753E-07    0.34047E-03    0.10248E-09    0.10835E-07    0.14970E-10
  6345    0.61264E-01    0.12039E-03    0.33713E-07    0.34058E-03    0.10243E-09    0.10830E-07    0.14956E-10
  6346    0.61400E-01    0.12007E-03    0.33673E-07    0.34067E-03    0.10239E-09    0.10824E-07    0.14941E-10
  6347    0.61537E-01    0.11976E-03    0.33633E-07    0.34077E-03    0.10234E-09    0.10818E-07    0.14927E-10
  6348    0.61674E-01    0.11944E-03    0.33593E-07    0.34086E-03    0.10230E-09    0.10813E-07    0.14913E-10
  6349    0.61811E-01    0.11912E-03    0.33553E-07    0.34095E-03    0.10225E-09    0.10807E-07    0.14898E-10
  6350    0.61948E-01    0.11880E-03    0.33513E-07    0.34103E-03    0.10221E-09    0.10801E-07    0.14884E-10
  6351    0.62085E-01    0.11849E-03    0.33473E-07    0.34111E-03    0.10216E-09    0.10796E-07    0.14869E-10
  6352    0.62223E-01    0.11817E-03    0.33434E-07    0.34119E-03    0.10212E-09    0.10790E-07    0.14854E-10
  6353    0.62360E-01    0.11786E-03    0.33394E-07    0.34126E-03    0.10207E-09    0.10784E-07    0.14840E-10
  6354    0.62497E-01    0.11755E-03    0.33354E-07    0.34133E-03    0.10203E-09    0.10779E-07    0.14825E-10
  6355    0.62635E-01    0.11723E-03    0.33315E-07    0.34140E-03    0.10198E-09    0.10773E-07    0.14811E-10
  6356    0.62772E-01    0.11692E-03    0.33275E-07    0.34146E-03    0.10194E-09    0.10767E-07    0.14796E-10
  6357    0.62910E-01    0.11661E-03    0.33236E-07    0.34152E-03    0.10189E-09    0.10762E-07    0.14781E-10
  6358    0.63048E-01    0.11630E-03    0.33197E-07    0.34158E-03    0.10185E-09    0.10756E-07    0.14766E-10
  6359    0.63185E-01    0.11599E-03    0.33157E-07    0.34163E-03    0.10180E-09    0.10750E-07    0.14752E-10
  6360    0.63323E-01    0.11568E-03    0.33118E-07    0.34168E-03    0.10176E-09    0.10745E-07    0.14737E-10
  6361    0.63461E-01    0.11537E-03    0.33079E-07    0.34173E-03    0.10171E-09    0.10739E-07    0.14722E-10
  6362    0.63599E-01    0.11506E-03    0.33040E-07    0.34177E-03    0.10167E-09    0.10733E-07    0.14707E-10
  6363    0.63737E-01    0.11475E-03    0.33001E-07    0.34181E-03    0.10162E-09    0.10728E-07    0.14692E-10
  6364    0.63875E-01    0.11444E-03    0.32962E-07    0.34185E-03    0.10158E-09    0.10722E-07    0.14678E-10
  6365    0.64014E-01    0.11413E-03    0.32923E-07    0.34188E-03    0.10153E-09    0.10717E-07    0.14663E-10
  6366    0.64152E-01    0.11383E-03    0.32884E-07    0.34191E-03    0.10149E-09    0.10711E-07    0.14648E-10
  6367    0.64290E-01    0.11352E-03    0.32845E-07    0.34194E-03    0.10145E-09    0.10705E-07    0.14633E-10
  6368    0.64429E-01    0.11322E-03    0.32806E-07    0.34196E-03    0.10140E-09    0.10700E-07    0.14618E-10
  6369    0.64567E-01    0.11291E-03    0.32768E-07    0.34198E-03    0.10136E-09    0.10694E-07    0.14603E-10
  6370    0.64706E-01    0.11261E-03    0.32729E-07    0.34200E-03    0.10131E-09    0.10688E-07    0.14588E-10
  6371    0.64844E-01    0.11231E-03    0.32691E-07    0.34201E-03    0.10127E-09    0.10683E-07    0.14573E-10
  6372    0.64983E-01    0.11200E-03    0.32652E-07    0.34202E-03    0.10122E-09    0.10677E-07    0.14558E-10
  6373    0.65122E-01    0.11170E-03    0.32614E-07    0.34203E-03    0.10118E-09    0.10671E-07    0.14542E-10
  6374    0.65260E-01    0.11140E-03    0.32575E-07    0.34203E-03    0.10113E-09    0.10666E-07    0.14527E-10
  6375    0.65399E-01    0.11110E-03    0.32537E-07    0.34204E-03    0.10109E-09    0.10660E-07    0.14512E-10
  6376    0.65538E-01    0.11080E-03    0.32499E-07    0.34203E-03    0.10105E-09    0.10655E-07    0.14497E-10
  6377    0.65677E-01    0.11050E-03    0.32461E-07    0.34203E-03    0.10100E-09    0.10649E-07    0.14482E-10
  6378    0.65816E-01    0.11020E-03    0.32423E-07    0.34202E-03    0.10096E-09    0.10643E-07    0.14466E-10
  6379    0.65955E-01    0.10990E-03    0.32384E-07    0.34201E-03    0.10091E-09    0.10638E-07    0.14451E-10
  6380    0.66094E-01    0.10960E-03    0.32347E-07    0.34199E-03    0.10087E-09    0.10632E-07    0.14436E-10
  6381    0.66234E-01    0.10931E-03    0.32309E-07    0.34197E-03    0.10082E-09    0.10626E-07    0.14421E-10
  6382    0.66373E-01    0.10901E-03    0.32271E-07    0.34195E-03    0.10078E-09    0.10621E-07    0.14405E-10
  6383    0.66512E-01    0.10871E-03    0.32233E-07    0.34192E-03    0.10074E-09    0.10615E-07    0.14390E-10
  6384    0.66651E-01    0.10842E-03    0.32195E-07    0.34190E-03    0.10069E-09    0.10610E-07    0.14375E-10
  6385    0.66791E-01    0.10812E-03    0.32157E-07    0.34187E-03    0.10065E-09    0.10604E-07    0.14359E-10
  6386    0.66930E-01    0.10783E-03    0.32120E-07    0.34183E-03    0.10060E-09    0.10598E-07    0.14344E-10
  6387    0.67070E-01    0.10754E-03    0.32082E-07    0.34179E-03    0.10056E-09    0.10593E-07    0.14328E-10
  6388    0.67209E-01    0.10724E-03    0.32045E-07    0.34175E-03    0.10052E-09    0.10587E-07    0.14313E-10
  6389    0.67349E-01    0.10695E-03    0.32007E-07    0.34171E-03    0.10047E-09    0.10581E-07    0.14297E-10
  6390    0.67489E-01    0.10666E-03    0.31970E-07    0.34166E-03    0.10043E-09    0.10576E-07    0.14282E-10
  6391    0.67628E-01    0.10637E-03    0.31933E-07    0.34161E-03    0.10038E-09    0.10570E-07    0.14266E-10
  6392    0.67768E-01    0.10608E-03    0.31895E-07    0.34156E-03    0.10034E-09    0.10565E-07    0.14251E-10
  6393    0.67908E-01    0.10579E-03    0.31858E-07    0.34150E-03    0.10030E-09    0.10559E-07    0.14235E-10
  6394    0.68048E-01    0.10550E-03    0.31821E-07    0.34144E-03    0.10025E-09    0.10553E-07    0.14219E-10
  6395    0.68187E-01    0.10521E-03    0.31784E-07    0.34138E-03    0.10021E-09    0.10548E-07    0.14204E-10
  6396    0.68327E-01    0.10492E-03    0.31747E-07    0.34132E-03    0.10016E-09    0.10542E-07    0.14188E-10
  6397    0.68467E-01    0.10464E-03    0.31710E-07    0.34125E-03    0.10012E-09    0.10537E-07    0.14172E-10
  6398    0.68607E-01    0.10435E-03    0.31673E-07    0.34118E-03    0.10008E-09    0.10531E-07    0.14157E-10
  6399    0.68747E-01    0.10406E-03    0.31636E-07    0.34110E-03    0.10003E-09    0.10525E-07    0.14141E-10
  6400    0.68887E-01    0.10378E-03    0.31599E-07    0.34103E-03    0.99989E-10    0.10520E-07    0.14125E-10
  6401    0.69028E-01    0.10349E-03    0.31563E-07    0.34095E-03    0.99945E-10    0.10514E-07    0.14110E-10
  6402    0.69168E-01    0.10321E-03    0.31526E-07    0.34086E-03    0.99901E-10    0.10509E-07    0.14094E-10
  6403    0.69308E-01    0.10292E-03    0.31489E-07    0.34078E-03    0.99857E-10    0.10503E-07    0.14078E-10
  6404    0.69448E-01    0.10264E-03    0.31453E-07    0.34069E-03    0.99814E-10    0.10498E-07    0.14062E-10
  6405    0.69588E-01    0.10236E-03    0.31416E-07    0.34059E-03    0.99770E-10    0.10492E-07    0.14046E-10
  6406    0.69729E-01    0.10208E-03    0.31380E-07    0.34050E-03    0.99726E-10    0.10486E-07    0.14030E-10
  6407    0.69869E-01    0.10179E-03    0.31344E-07    0.34040E-03    0.99683E-10    0.10481E-07    0.14014E-10
  6408    0.70009E-01    0.10151E-03    0.31307E-07    0.34030E-03    0.99639E-10    0.10475E-07    0.13999E-10
  6409    0.70150E-01    0.10123E-03    0.31271E-07    0.34019E-03    0.99596E-10    0.10470E-07    0.13983E-10
  6410    0.70290E-01    0.10095E-03    0.31235E-07    0.34009E-03    0.99552E-10    0.10464E-07    0.13967E-10
  6411    0.70431E-01    0.10067E-03    0.31199E-07    0.33998E-03    0.99508E-10    0.10459E-07    0.13951E-10
  6412    0.70571E-01    0.10040E-03    0.31163E-07    0.33986E-03    0.99465E-10    0.10453E-07    0.13935E-10
  6413    0.70712E-01    0.10012E-03    0.31127E-07    0.33975E-03    0.99421E-10    0.10447E-07    0.13919E-10
  6414    0.70852E-01    0.99841E-04    0.31091E-07    0.33963E-03    0.99378E-10    0.10442E-07    0.13903E-10
  6415    0.70993E-01    0.99564E-04    0.31055E-07    0.33951E-03    0.99335E-10    0.10436E-07    0.13886E-10
  6416    0.71133E-01    0.99288E-04    0.31019E-07    0.33938E-03    0.99291E-10    0.10431E-07    0.13870E-10
  6417    0.71274E-01    0.99012E-04    0.30983E-07    0.33926E-03    0.99248E-10    0.10425E-07    0.13854E-10
  6418    0.71415E-01    0.98737E-04    0.30947E-07    0.33913E-03    0.99204E-10    0.10420E-07    0.13838E-10
  6419    0.71555E-01    0.98463E-04    0.30912E-07    0.33899E-03    0.99161E-10    0.10414E-07    0.13822E-10
  6420    0.71696E-01    0.98189E-04    0.30876E-07    0.33886E-03    0.99118E-10    0.10408E-07    0.13806E-10
  6421    0.71837E-01    0.97915E-04    0.30841E-07    0.33872E-03    0.99074E-10    0.10403E-07    0.13790E-10
  6422    0.71977E-01    0.97643E-04    0.30805E-07    0.33858E-03    0.99031E-10    0.10397E-07    0.13773E-10
  6423    0.72118E-01    0.97370E-04    0.30770E-07    0.33843E-03    0.98988E-10    0.10392E-07    0.13757E-10
  6424    0.72259E-01    0.97099E-04    0.30734E-07    0.33828E-03    0.98945E-10    0.10386E-07    0.13741E-10
  6425    0.72400E-01    0.96828E-04    0.30699E-07    0.33813E-03    0.98901E-10    0.10381E-07    0.13725E-10
  6426    0.72541E-01    0.96557E-04    0.30664E-07    0.33798E-03    0.98858E-10    0.10375E-07    0.13708E-10
  6427    0.72681E-01    0.96288E-04    0.30628E-07    0.33782E-03    0.98815E-10    0.10370E-07    0.13692E-10
  6428    0.72822E-01    0.96018E-04    0.30593E-07    0.33767E-03    0.98772E-10    0.10364E-07    0.13676E-10
  6429    0.72963E-01    0.95750E-04    0.30558E-07    0.33750E-03    0.98729E-10    0.10359E-07    0.13659E-10
  6430    0.73104E-01    0.95481E-04    0.30523E-07    0.33734E-03    0.98686E-10    0.10353E-07    0.13643E-10
  6431    0.73245E-01    0.95214E-04    0.30488E-07    0.33717E-03    0.98642E-10    0.10347E-07    0.13627E-10
  6432    0.73386E-01    0.94947E-04    0.30453E-07    0.33700E-03    0.98599E-10    0.10342E-07    0.13610E-10
  6433    0.73527E-01    0.94680E-04    0.30418E-07    0.33683E-03    0.98556E-10    0.10336E-07    0.13594E-10
  6434    0.73668E-01    0.94415E-04    0.30383E-07    0.33666E-03    0.98513E-10    0.10331E-07    0.13577E-10
  6435    0.73808E-01    0.94149E-04    0.30349E-07    0.33648E-03    0.98470E-10    0.10325E-07    0.13561E-10
  6436    0.73949E-01    0.93885E-04    0.30314E-07    0.33630E-03    0.98427E-10    0.10320E-07    0.13544E-10
  6437    0.74090E-01    0.93620E-04    0.30279E-07    0.33611E-03    0.98384E-10    0.10314E-07    0.13528E-10
  6438    0.74231E-01    0.93357E-04    0.30245E-07    0.33593E-03    0.98341E-10    0.10309E-07    0.13511E-10
  6439    0.74372E-01    0.93094E-04    0.30210E-07    0.33574E-03    0.98299E-10    0.10303E-07    0.13495E-10
  6440    0.74513E-01    0.92831E-04    0.30176E-07    0.33555E-03    0.98256E-10    0.10298E-07    0.13478E-10
  6441    0.74654E-01    0.92569E-04    0.30141E-07    0.33536E-03    0.98213E-10    0.10292E-07    0.13462E-10
  6442    0.74795E-01    0.92308E-04    0.30107E-07    0.33516E-03    0.98170E-10    0.10287E-07    0.13445E-10
  6443    0.74936E-01    0.92047E-04    0.30073E-07    0.33496E-03    0.98127E-10    0.10281E-07    0.13429E-10
  6444    0.75077E-01    0.91787E-04    0.30038E-07    0.33476E-03    0.98084E-10    0.10276E-07    0.13412E-10
  6445    0.75218E-01    0.91527E-04    0.30004E-07    0.33455E-03    0.98042E-10    0.10270E-07    0.13395E-10
  6446    0.75359E-01    0.91268E-04    0.29970E-07    0.33435E-03    0.97999E-10    0.10265E-07    0.13379E-10
  6447    0.75500E-01    0.91010E-04    0.29936E-07    0.33414E-03    0.97956E-10    0.10259E-07    0.13362E-10
  6448    0.75641E-01    0.90752E-04    0.29902E-07    0.33392E-03    0.97913E-10    0.10254E-07    0.13345E-10
  6449    0.75782E-01    0.90494E-04    0.29868E-07    0.33371E-03    0.97871E-10    0.10248E-07    0.13329E-10
  6450    0.75923E-01    0.90237E-04    0.29834E-07    0.33349E-03    0.97828E-10    0.10243E-07    0.13312E-10
  6451    0.76064E-01    0.89981E-04    0.29800E-07    0.33327E-03    0.97785E-10    0.10237E-07    0.13295E-10
  6452    0.76205E-01    0.89725E-04    0.29766E-07    0.33305E-03    0.97743E-10    0.10232E-07    0.13278E-10
  6453    0.76346E-01    0.89470E-04    0.29733E-07    0.33282E-03    0.97700E-10    0.10226E-07    0.13262E-10
  6454    0.76487E-01    0.89215E-04    0.29699E-07    0.33259E-03    0.97657E-10    0.10221E-07    0.13245E-10
  6455    0.76628E-01    0.88961E-04    0.29665E-07    0.33236E-03    0.97615E-10    0.10215E-07    0.13228E-10
  6456    0.76769E-01    0.88708E-04    0.29632E-07    0.33213E-03    0.97572E-10    0.10210E-07    0.13211E-10
  6457    0.76910E-01    0.88455E-04    0.29598E-07    0.33189E-03    0.97530E-10    0.10204E-07    0.13194E-10
  6458    0.77050E-01    0.88202E-04    0.29565E-07    0.33166E-03    0.97487E-10    0.10199E-07    0.13177E-10
  6459    0.77191E-01    0.87950E-04    0.29531E-07    0.33142E-03    0.97445E-10    0.10193E-07    0.13161E-10
  6460    0.77332E-01    0.87699E-04    0.29498E-07    0.33117E-03    0.97402E-10    0.10188E-07    0.13144E-10
  6461    0.77473E-01    0.87448E-04    0.29464E-07    0.33093E-03    0.97360E-10    0.10182E-07    0.13127E-10
  6462    0.77614E-01    0.87198E-04    0.29431E-07    0.33068E-03    0.97318E-10    0.10177E-07    0.13110E-10
  6463    0.77755E-01    0.86948E-04    0.29398E-07    0.33043E-03    0.97275E-10    0.10171E-07    0.13093E-10
  6464    0.77896E-01    0.86699E-04    0.29365E-07    0.33017E-03    0.97233E-10    0.10166E-07    0.13076E-10
  6465    0.78037E-01    0.86450E-04    0.29332E-07    0.32992E-03    0.97190E-10    0.10160E-07    0.13059E-10
  6466    0.78177E-01    0.86202E-04    0.29299E-07    0.32966E-03    0.97148E-10    0.10155E-07    0.13042E-10
  6467    0.78318E-01    0.85955E-04    0.29266E-07    0.32940E-03    0.97106E-10    0.10149E-07    0.13025E-10
  6468    0.78459E-01    0.85707E-04    0.29233E-07    0.32914E-03    0.97064E-10    0.10144E-07    0.13008E-10
  6469    0.78600E-01    0.85461E-04    0.29200E-07    0.32887E-03    0.97021E-10    0.10138E-07    0.12991E-10
  6470    0.78740E-01    0.85215E-04    0.29167E-07    0.32860E-03    0.96979E-10    0.10133E-07    0.12974E-10
  6471    0.78881E-01    0.84970E-04    0.29134E-07    0.32833E-03    0.96937E-10    0.10128E-07    0.12957E-10
  6472    0.79022E-01    0.84725E-04    0.29101E-07    0.32806E-03    0.96895E-10    0.10122E-07    0.12940E-10
  6473    0.79162E-01    0.84480E-04    0.29069E-07    0.32779E-03    0.96852E-10    0.10117E-07    0.12923E-10
  6474    0.79303E-01    0.84237E-04    0.29036E-07    0.32751E-03    0.96810E-10    0.10111E-07    0.12906E-10
  6475    0.79444E-01    0.83993E-04    0.29003E-07    0.32723E-03    0.96768E-10    0.10106E-07    0.12888E-10
  6476    0.79584E-01    0.83751E-04    0.28971E-07    0.32695E-03    0.96726E-10    0.10100E-07    0.12871E-10
  6477    0.79725E-01    0.83508E-04    0.28938E-07    0.32666E-03    0.96684E-10    0.10095E-07    0.12854E-10
  6478    0.79865E-01    0.83267E-04    0.28906E-07    0.32637E-03    0.96642E-10    0.10089E-07    0.12837E-10
  6479    0.80006E-01    0.83026E-04    0.28874E-07    0.32608E-03    0.96600E-10    0.10084E-07    0.12820E-10
  6480    0.80146E-01    0.82785E-04    0.28841E-07    0.32579E-03    0.96558E-10    0.10078E-07    0.12803E-10
  6481    0.80287E-01    0.82545E-04    0.28809E-07    0.32550E-03    0.96516E-10    0.10073E-07    0.12785E-10
  6482    0.80427E-01    0.82305E-04    0.28777E-07    0.32520E-03    0.96474E-10    0.10068E-07    0.12768E-10
  6483    0.80568E-01    0.82066E-04    0.28745E-07    0.32490E-03    0.96432E-10    0.10062E-07    0.12751E-10
  6484    0.80708E-01    0.81828E-04    0.28713E-07    0.32460E-03    0.96390E-10    0.10057E-07    0.12734E-10
  6485    0.80848E-01    0.81590E-04    0.28680E-07    0.32430E-03    0.96348E-10    0.10051E-07    0.12716E-10
  6486    0.80989E-01    0.81352E-04    0.28648E-07    0.32399E-03    0.96306E-10    0.10046E-07    0.12699E-10
  6487    0.81129E-01    0.81115E-04    0.28617E-07    0.32369E-03    0.96264E-10    0.10040E-07    0.12682E-10
  6488    0.81269E-01    0.80879E-04    0.28585E-07    0.32338E-03    0.96222E-10    0.10035E-07    0.12665E-10
  6489    0.81409E-01    0.80643E-04    0.28553E-07    0.32306E-03    0.96181E-10    0.10030E-07    0.12647E-10
  6490    0.81550E-01    0.80408E-04    0.28521E-07    0.32275E-03    0.96139E-10    0.10024E-07    0.12630E-10
  6491    0.81690E-01    0.80173E-04    0.28489E-07    0.32243E-03    0.96097E-10    0.10019E-07    0.12613E-10
  6492    0.81830E-01    0.79939E-04    0.28458E-07    0.32211E-03    0.96055E-10    0.10013E-07    0.12595E-10
  6493    0.81970E-01    0.79705E-04    0.28426E-07    0.32179E-03    0.96013E-10    0.10008E-07    0.12578E-10
  6494    0.82110E-01    0.79472E-04    0.28394E-07    0.32147E-03    0.95972E-10    0.10002E-07    0.12560E-10
  6495    0.82250E-01    0.79239E-04    0.28363E-07    0.32114E-03    0.95930E-10    0.99970E-08    0.12543E-10
  6496    0.82390E-01    0.79007E-04    0.28331E-07    0.32081E-03    0.95888E-10    0.99916E-08    0.12526E-10
  6497    0.82530E-01    0.78775E-04    0.28300E-07    0.32048E-03    0.95847E-10    0.99862E-08    0.12508E-10
  6498    0.82669E-01    0.78544E-04    0.28268E-07    0.32015E-03    0.95805E-10    0.99808E-08    0.12491E-10
  6499    0.82809E-01    0.78313E-04    0.28237E-07    0.31982E-03    0.95763E-10    0.99754E-08    0.12473E-10
  6500    0.82949E-01    0.78083E-04    0.28206E-07    0.31948E-03    0.95722E-10    0.99700E-08    0.12456E-10
  6501    0.83089E-01    0.77853E-04    0.28175E-07    0.31914E-03    0.95680E-10    0.99645E-08    0.12438E-10
  6502    0.83228E-01    0.77624E-04    0.28143E-07    0.31880E-03    0.95639E-10    0.99591E-08    0.12421E-10
  6503    0.83368E-01    0.77395E-04    0.28112E-07    0.31845E-03    0.95597E-10    0.99537E-08    0.12404E-10
  6504    0.83508E-01    0.77167E-04    0.28081E-07    0.31811E-03    0.95556E-10    0.99483E-08    0.12386E-10
  6505    0.83647E-01    0.76940E-04    0.28050E-07    0.31776E-03    0.95514E-10    0.99430E-08    0.12369E-10
  6506    0.83787E-01    0.76713E-04    0.28019E-07    0.31741E-03    0.95473E-10    0.99376E-08    0.12351E-10
  6507    0.83926E-01    0.76486E-04    0.27988E-07    0.31706E-03    0.95431E-10    0.99322E-08    0.12333E-10
  6508    0.84065E-01    0.76260E-04    0.27957E-07    0.31671E-03    0.95390E-10    0.99268E-08    0.12316E-10
  6509    0.84205E-01    0.76034E-04    0.27926E-07    0.31635E-03    0.95348E-10    0.99214E-08    0.12298E-10
  6510    0.84344E-01    0.75809E-04    0.27896E-07    0.31599E-03    0.95307E-10    0.99160E-08    0.12281E-10
  6511    0.84483E-01    0.75585E-04    0.27865E-07    0.31563E-03    0.95266E-10    0.99106E-08    0.12263E-10
  6512    0.84622E-01    0.75361E-04    0.27834E-07    0.31527E-03    0.95224E-10    0.99052E-08    0.12246E-10
  6513    0.84761E-01    0.75137E-04    0.27804E-07    0.31490E-03    0.95183E-10    0.98999E-08    0.12228E-10
